# val1,val2,val3,val4,val5,val6,val7,val8,val9,val10
5.619589556244624085e-01 3.987876021727709830e-02 2.941259830162271660e-01 3.525613030133781800e-01 5.657423071416456395e-02 8.976536816581340839e-01 9.818624754944487165e-01 9.303194322612154954e-01 9.576448872914453680e-01 7.687761256433706114e-01
3.497288227358478219e-01 3.183994408544817967e-01 2.608905479342035205e-01 7.629777190942669263e-01 4.871429987301545417e-02 5.967173451653147165e-01 7.299445050504942412e-01 6.863138507453903081e-01 9.767074084124277578e-01 7.876892005549298581e-01
6.609019175225239184e-01 1.070299870699009670e-01 7.882747517114091496e-01 4.258333043497729564e-01 7.227698415689408629e-01 1.017236012601712147e-01 9.004275916478573505e-01 1.939918822495390049e-02 9.661780462278564130e-01 9.632444267041114783e-01
9.439403450762906544e-01 1.728475822172498289e-01 3.173177140349444647e-01 4.244504001655723391e-01 8.367128687853554458e-01 3.862181393523292927e-01 5.759659884123325968e-01 7.686670388694171185e-01 2.772591266815780386e-01 6.624752032137550817e-01
6.931531206365766362e-01 4.747214404483199868e-01 9.762466288295686967e-01 3.573576081223617251e-01 2.013895656877409124e-01 9.382351207330354992e-01 7.923689210469163635e-01 5.165745727603732185e-01 5.313292007305092657e-01 2.924765398412902950e-01
2.488014290080866608e-01 3.224236595847574938e-01 1.841813207668151486e-01 5.530456880351212190e-01 1.557412242853883910e-03 6.589845856860313544e-01 3.725397319733869672e-02 2.563323977865261671e-02 1.804360404702916032e-01 9.833561716399761288e-01
1.587982473976540243e-01 4.647129439961241726e-01 7.473759483379192048e-01 7.527252706362499435e-01 4.477865004742090926e-01 5.927578469985863574e-01 4.651247110427910725e-01 4.806889891536780812e-01 8.754477980435493301e-03 3.890210569561268761e-01
4.911468966275523984e-01 8.861753431986816310e-01 5.095457157534289960e-01 4.552495080812501982e-01 5.948590173419853189e-01 7.408586309226614652e-01 5.825477521027894179e-01 8.575090890481272821e-01 2.655204166899796103e-01 5.174972420147266883e-01
2.200304666341966753e-01 8.408596238662765510e-01 3.526351958000520925e-01 2.724158344356931716e-01 2.458530939102487878e-02 5.428800986187579669e-01 9.980609106803657316e-01 9.480206677708714613e-01 7.923613689357160705e-01 9.090315546003423508e-01
9.954971277084873060e-01 6.937125979481996163e-01 6.065031731132540793e-01 1.128519510281840166e-01 1.275089451527188222e-01 3.469607573174507964e-01 3.086886852984698226e-01 5.709254840329647251e-01 4.486765221812654136e-01 1.970038727522165356e-01
3.800441146539302872e-01 6.001249299565979411e-01 5.477713239698172032e-01 4.902058955625094860e-01 8.161190965767496364e-01 8.125703810290018092e-01 3.780894920953302707e-01 2.351855603573567155e-01 3.437289487638031105e-01 5.459603823561984814e-01
3.620943082199893359e-01 1.668648522589889494e-01 2.452015075768009256e-01 9.072306699656621509e-01 1.659765623526597844e-01 9.918360115424115220e-01 8.058134855723154688e-01 4.624190248670800862e-02 5.261642593295928760e-01 9.166615810537050990e-01
4.940024926833744834e-01 5.890955690790629085e-01 7.349410815090390292e-01 3.027063338134289294e-01 5.045696557131033044e-01 3.257710951347118078e-01 1.569681675265766074e-01 2.883794796863836662e-02 5.642978094939877787e-01 4.906749410226307617e-02
8.253781732810303584e-01 6.524615285613442062e-01 3.889142541382760720e-01 5.765299368790253176e-01 9.418750855834037150e-01 2.636566287117778629e-01 7.686936021724690704e-01 1.654603594475579920e-01 6.619240680733610160e-01 7.392060874918338076e-01
4.229531784800496519e-01 6.974316478361498595e-01 1.098630047809453503e-01 6.014619293466182404e-01 1.385350624792717200e-01 3.820130120972297094e-01 3.888487840632810499e-01 4.136786949346458186e-01 3.692748617617417350e-01 3.453606205219867942e-01
7.636281320029238984e-01 1.640097436749254900e-01 6.687712560494847303e-01 2.493335853020952619e-01 5.221467186102949354e-01 4.856857328357262471e-01 7.976771155296583649e-01 5.597968264330530630e-01 7.129365757615417909e-01 8.839005179806492807e-01
5.478683835575537397e-01 1.727090040348191469e-01 8.694832321050369739e-01 2.130568710957065903e-01 2.175726823012535949e-01 1.168830682178537694e-01 9.439696144405865796e-01 8.515287458733207249e-01 2.680738679203807928e-01 3.581508442373005918e-01
4.980275497692469022e-01 5.619425366554627876e-01 8.401727581568926295e-01 8.995854129306083413e-01 4.954875180187134909e-02 2.930117219511542137e-01 3.153697070977595773e-01 7.749157305166165521e-01 3.038876809098566278e-01 1.475586873089653750e-01
4.739429191911698203e-01 9.239165692643412919e-01 3.096903409940221508e-02 7.288386556375427983e-01 8.052546893857946975e-01 2.974128621803288075e-01 3.939435974969424104e-01 4.297505937724551695e-01 2.025279710587989390e-01 8.924114400494775889e-02
8.000914882964612618e-01 4.296595383651107269e-01 2.737167817508596723e-01 9.660178739128745251e-01 8.584452782098886958e-01 1.521819033719741254e-01 4.700913837307897358e-01 4.732290964540621925e-01 1.323813598022705040e-02 2.078116739919503297e-01
7.048419488517038145e-01 4.588701392954217528e-01 6.504573427988840084e-01 6.173533869553445852e-01 5.560486442250601735e-01 3.076963531424202758e-01 4.616699676829635335e-01 2.134658622888161439e-01 5.355159869371741710e-01 7.845448742094125461e-01
6.398604156206895155e-01 2.085418277894061090e-01 2.019663992912766881e-01 2.298250083119035558e-01 8.216620108235918041e-01 3.464969718460608750e-02 6.700765586179834310e-01 2.316445239397993960e-01 4.577182295786947908e-01 6.121660774748145517e-01
8.514450628332124182e-01 9.524991362718918664e-01 9.211813297251839616e-01 2.153633778334773652e-03 9.700500376992671203e-01 1.400896291529883930e-01 3.827697922744477399e-02 2.749582272209116773e-01 9.702309680473203413e-01 2.179986728228290316e-01
1.492252218040924783e-01 9.510174491940451835e-01 8.566348317544962843e-01 1.717838484461307047e-01 7.643501401749528412e-01 4.367701134608925617e-01 5.088288087434725826e-01 8.729955814729458696e-01 8.434079552530624468e-01 1.856734436654257081e-01
6.017723628742508435e-01 9.127745488236553850e-01 1.378419143458735618e-01 7.974879743048037817e-01 3.320104879598398950e-01 9.230468108687442941e-01 9.212062164520662400e-02 8.281273973571303681e-01 7.995092196117735694e-01 7.819096063410897468e-01
8.507626307642711661e-01 7.632039401469247197e-01 3.055627504966917929e-01 9.337390923947279653e-01 6.433602165908371973e-01 9.202412291036964342e-01 6.088991100648566412e-01 1.620513872222484331e-01 7.140256676613010445e-01 6.258107380448150181e-01
6.849999088059198771e-01 1.918876559918987201e-01 3.499870864002704307e-01 4.798186452331685281e-01 2.733729091519858656e-01 8.134661460698219271e-01 7.026510787364090849e-01 4.744005105781033960e-01 5.872818020583303600e-02 8.612904621259653837e-01
5.681947516741568949e-01 4.129774443406212248e-01 2.006816855101202224e-01 2.530158446114428861e-01 6.105098261537139637e-01 6.279831232402172114e-01 2.167471582087864279e-01 4.970619805326543794e-01 2.698223913445150224e-01 6.746598774255067044e-01
2.423978736236644949e-01 5.497531696483366481e-01 6.462820729611933324e-01 6.460373145565145858e-02 6.683638561097933195e-01 8.083657396513986848e-01 3.102887497941807515e-01 3.835832887017287529e-02 4.749322318399685772e-01 5.024503828407982375e-01
1.237731512788337040e-01 6.463497120037524635e-01 4.040347126526097066e-01 1.998589033631448242e-02 9.206245907886518864e-01 7.450621976552730397e-01 8.226922612696122572e-01 1.465502763933123065e-01 7.614691159560070810e-01 9.547080061384303207e-01
3.451794954025816375e-01 1.546714125014527763e-01 2.605015934571505154e-01 1.940846782921501479e-01 8.376288343983232521e-01 1.518542724763196627e-01 8.167605969953711798e-01 7.554759552841775472e-01 1.037820388191857957e-01 4.968805183993142416e-01
5.687603650815370449e-01 4.583224466371781380e-01 7.063490476635658766e-02 2.021999353405626865e-01 4.523908093604611658e-01 1.400681375185908184e-02 2.273309108397004730e-01 4.647391461681527058e-02 4.824233975856310197e-01 5.059288814138558354e-01
9.583134425038239979e-01 3.717167395271036012e-01 4.718216557438092984e-01 6.752935318850746826e-01 7.976398884184263682e-01 8.001409382535750181e-01 8.761168696385406296e-01 4.377708610941897227e-01 1.297941646055134068e-02 6.520090871340480376e-01
7.758519667136738462e-01 2.757028374617661592e-01 8.023997372548240525e-01 8.200134373804454091e-01 5.390093281827822436e-01 1.135024628162712990e-01 9.036038461584494641e-02 5.310935651615732445e-01 1.269029606917038144e-02 4.125389080351299365e-01
3.344792465618388055e-01 6.283706419463213066e-01 9.237334852350860270e-01 5.956311322428039512e-01 8.014273825416347030e-01 7.312328166710214683e-01 4.423183403193808871e-04 8.835883572804408281e-01 5.543115379411874821e-01 5.108371872943473502e-01
5.165118303454805382e-01 4.087161417397503493e-01 6.102003936063173928e-01 4.586703575585608927e-01 8.831429116584035288e-01 3.917189112878981527e-01 8.747856904074573503e-01 6.517726433641226613e-01 4.044406362821965084e-01 3.138869929739118714e-01
3.992765154732762500e-01 7.049542881087280666e-01 5.877277762562501673e-01 9.256541203981279997e-01 3.638997831533220539e-01 8.470875790474419187e-02 6.831117966623836413e-01 9.408883301997850168e-03 3.407141680957399554e-01 2.390867679231357679e-01
9.648244878459759644e-01 4.311018424500874247e-01 8.098167232360953260e-01 5.992230280521760877e-01 3.863339902440020568e-01 5.096733075579428229e-01 8.271463667785451390e-01 4.480744811708288200e-01 9.810610204410025181e-01 6.840400075311304784e-01
6.005490105304568393e-01 4.611495083534994377e-01 3.472551730630778488e-01 1.828664406487021665e-01 8.584615408677039872e-01 3.166626537659620322e-01 1.229419742565156515e-01 8.749902040638432021e-01 2.115154623323858285e-01 1.177092863351210106e-01
3.284281187509598965e-01 5.548499505740670523e-01 5.834515454747564167e-01 2.929073113770980230e-01 5.493479942147380113e-01 1.368900333104838829e-02 2.526581043101909785e-01 1.654573088470590037e-02 8.542905619161474950e-01 8.963118759310613193e-01
3.667586282454209368e-01 6.909194180750367620e-01 3.958669709449939011e-01 9.480573437025078265e-01 5.663540959669808306e-01 6.534837283013107401e-01 6.900767864217780545e-01 9.646232565420980176e-01 6.182079307208543373e-01 4.623385635609555955e-01
5.952082518222249208e-01 9.156689736641288047e-02 4.734403799011435154e-01 8.390305341916654003e-01 7.510882010476627180e-02 5.267998895799730352e-01 2.457231546858068549e-01 6.026812422355440901e-01 3.436144255947614079e-01 6.369160099427764177e-01
7.885439682118494664e-01 7.500102283665937009e-01 6.150178407428048555e-01 6.607262492862093772e-01 4.525455155467661417e-01 4.427857738112040975e-01 6.698932797300096720e-01 1.064718417930478056e-01 1.728900783313875866e-01 8.051320922062383811e-01
5.032684959405706593e-01 5.684789070440761094e-01 6.862178869934265624e-01 8.243808939234190669e-01 3.415779415355209014e-01 1.634374607404980306e-01 4.006141796297894020e-01 3.589341492879253304e-01 6.935829617358875154e-01 6.929154684861360547e-01
8.488449968800780843e-01 5.318714495880484394e-01 5.543505117202403021e-01 8.529470730595912764e-01 1.038632105105474768e-02 3.762806636347095779e-01 9.032106828855303027e-01 6.914395203700213210e-01 9.095962695270445320e-01 7.889588838498220458e-01
8.315678352529749517e-01 6.011249410090284684e-01 2.363127332024348437e-01 4.882255900755977374e-01 7.752015624817416573e-01 2.035158789461170015e-01 1.484200519124162509e-01 2.248859321600137351e-01 9.860791424811794492e-01 3.821637892029394745e-02
1.996410185543447957e-01 6.662802408506867113e-01 9.045477745511929513e-01 6.373861114218679624e-01 1.065111876726501094e-01 6.833320234478408306e-01 1.937429823873260126e-01 8.380059619133582993e-01 6.600654598294708464e-01 3.302951239435102382e-01
6.460760324973147117e-01 8.168725401170939815e-01 1.138662762730067168e-01 6.679504017125466042e-01 3.681284739493009273e-01 8.640228295134011471e-01 7.007382581802065191e-01 5.521255750359739256e-01 6.913199514902073073e-01 6.965599903694826844e-01
9.736722697758359857e-01 3.592960224483120468e-01 4.901501784900843539e-01 3.511310121031820941e-01 3.180495677265458010e-01 5.993115369085596500e-01 6.677577401158096837e-02 9.036683254551319822e-01 7.155620958053536818e-01 3.994888146984765243e-02
8.453050536390845915e-01 3.718493964184017564e-01 4.497332581166744170e-01 5.828589887626116628e-01 6.909715288071462957e-01 8.662546440223269917e-01 9.422913725121589978e-01 6.703439138883419135e-01 7.339282478363213791e-01 7.546462701352496527e-01
1.659404968132717206e-01 1.244099174534185615e-01 2.762333672247374583e-02 6.929159808670345422e-01 1.217217157056096344e-01 9.921272135664062075e-01 3.008383813232667903e-01 7.839651114352439443e-01 3.654096901985672829e-01 2.378034351598934393e-02
2.703120778011407488e-01 6.845039256152704032e-01 9.474444144117429856e-01 4.270570721221379484e-01 2.148416717432840572e-01 9.742476642795130370e-01 3.524960746403629219e-01 7.140076738812461965e-02 8.168264303795828019e-01 6.672205244765699872e-01
8.003814876802214373e-01 5.628893553059640675e-01 2.223400876177440422e-01 4.195522412220549224e-01 1.984880780424531643e-01 6.120371158248437693e-01 4.001254291361444615e-03 2.693530451224497302e-01 2.064491013314667667e-01 3.528928000685267463e-01
8.057846876940335523e-01 5.743845574685845223e-01 4.033412247808957352e-01 6.076328269826093420e-01 7.892614848871899458e-01 7.099559890357457492e-01 5.791355049915106745e-01 8.773108979152948184e-01 9.216482338090816739e-01 3.922762971555621148e-01
7.053054265002943746e-01 5.718769267975368775e-01 7.883473676626545634e-01 9.489902927862938764e-01 9.068136636400648820e-01 6.395182672279646763e-01 8.165149421897810456e-01 1.866218541384717655e-01 7.085757925518335609e-01 2.565767877506955896e-01
4.093730148335783525e-01 6.651285613538124863e-01 8.732887171763268341e-01 7.429765123480880362e-01 5.927124715861844528e-01 3.683398491501290728e-01 1.735641021284409780e-01 8.234572984416620445e-01 8.243814545725554055e-01 6.876993559628352681e-02
7.148694798542435391e-01 7.665972345219529416e-01 7.021920098529981225e-01 6.223805091014539270e-01 3.495333896933242590e-01 5.814677678956947648e-02 6.764992923059011121e-01 8.177835819150773844e-01 4.002194677721103711e-01 8.052683375757008211e-02
9.165372415282133645e-01 3.676902218615605289e-01 7.729607059317677997e-01 6.088932014984927976e-01 5.638277108382011571e-01 9.027839685892060650e-01 8.672664275631203346e-02 2.091508567652611283e-02 5.397212049491041386e-01 4.165894329220668491e-01
8.275927564920710910e-01 1.598031805231470148e-02 8.163712411945619474e-01 3.797742491259636921e-03 1.264932231361035608e-01 6.685546664480694901e-01 5.591108690895121303e-01 7.400349293811805396e-01 9.466308503701451604e-01 9.958877147673155239e-01
2.875125167914649449e-01 8.815234312036738240e-01 4.069185950965523713e-01 1.360641545429186472e-02 7.694533363375281043e-01 1.463547981944358645e-01 1.921750214696984482e-01 2.475604586556892084e-01 5.623347007670880249e-01 2.907241246939102908e-01
7.481205687659361336e-01 5.795724307617590165e-01 8.302304366077961628e-02 8.299356232365306951e-02 3.707116071958119763e-01 3.764056274586757844e-01 5.066932102418921779e-01 4.001630515150245149e-01 4.126952439451361254e-01 4.361715639095578023e-01
6.810066427989658333e-02 4.928968238471500563e-01 1.473712855026971802e-01 2.900386853489738126e-01 8.167246810783747035e-01 9.386897323644312063e-01 4.718633525238755677e-01 8.607002191162902438e-01 9.560617360533515408e-01 2.153823522842457372e-02
1.116636362078393674e-02 7.195516625963570556e-01 2.838737363762814381e-01 8.854850564477995123e-01 6.252918528655804220e-01 2.850321340220690614e-01 1.361810693724604393e-01 2.591442862830881655e-01 3.222241670337494535e-01 9.325012635220747415e-01
9.335731765952344219e-01 3.459801779130355914e-02 2.424492002916363020e-01 7.255818718004136691e-01 5.246923281804906081e-01 2.462772864329058065e-01 2.834460705856806095e-01 3.188667452295971261e-01 1.797022911997051553e-01 8.638368304422834321e-01
5.573270120707234376e-01 2.092030502584848461e-01 5.739780453631878609e-01 7.633737945811975845e-01 9.499746289901686014e-01 5.180269018722192254e-01 5.938438720710336183e-01 3.769106518869860256e-01 4.629499953168321191e-01 7.887199688455729385e-01
1.130092564136072619e-01 9.803639568362291223e-01 6.265957874378333958e-01 3.279698217612283528e-01 7.593216219693001978e-01 4.686642841275766580e-01 7.513669903997807209e-01 6.744890970995310875e-01 2.059956300892914483e-01 5.173608047161979417e-01
3.901569922494642073e-01 8.783805216740618871e-01 6.555187286488544096e-01 4.050696738905084082e-01 3.136264382586351207e-01 9.771034537365576034e-01 3.369584673663588159e-01 6.791258476151483814e-01 7.367767138684135908e-01 6.915600248454767396e-02
9.911677162645992079e-01 7.628601989582428633e-02 8.319045316128876877e-01 9.658633039941844078e-01 9.105860506678740141e-01 3.397957637405899511e-01 8.770823088204664497e-01 9.682980814224623201e-01 5.753152301104945687e-01 7.996875951956137207e-01
9.817785212507607051e-01 9.641043327998324308e-01 1.548857474654669053e-01 3.529947278640903630e-01 5.485135929191364834e-01 1.393322592394107273e-01 4.797345255899754246e-01 2.327723640199269584e-01 6.809343753625852758e-01 2.583356239347467387e-01
5.115393565084191962e-01 3.601067547372419630e-01 1.372420015255965131e-01 2.459998801152036840e-01 4.219355217684881421e-01 7.019003304603268489e-01 1.211080691350885363e-02 2.565185616526924894e-01 1.213430630902015972e-01 5.485738299201612378e-01
3.728617731398580215e-01 8.011779953287225808e-01 6.519986960186328062e-01 6.714011923408251814e-01 1.233025362239373868e-01 2.925024776158091644e-01 3.283994387973638851e-01 3.894602720407337459e-01 2.903131965961613936e-02 7.013099258352395449e-02
2.405188851862830601e-01 2.145269575268787809e-01 7.780378515169608100e-01 7.624318451556816312e-01 4.920836913279184044e-01 3.384456159551407772e-01 6.576816336365020055e-01 2.919579636960724089e-01 5.812019454420566111e-01 4.207455686752096247e-01
3.845534077309112897e-01 8.881243179950226718e-02 5.890873604404843755e-01 2.066050225283918573e-01 4.600980924945344830e-01 1.551128662171297190e-01 2.657290380012686803e-01 5.303709947226433741e-01 3.010635279292565025e-01 5.540350178077381171e-01
9.966383329461814267e-01 4.442117769350032441e-01 2.163251369536522972e-02 2.611828132749082210e-01 3.047970838582951814e-01 4.375854691318530332e-01 5.103839528713043361e-01 1.465021778802869656e-01 4.894506139047082316e-01 5.354132188098156275e-01
4.616573467047624391e-01 3.633596465525207320e-01 9.334006021678186160e-01 5.828081846364591145e-01 2.697029073487151596e-01 9.994977457994653758e-01 6.191553679720239733e-01 5.193190555738058656e-02 8.440142770143732598e-02 9.788809753072014175e-01
5.780395716159969499e-02 4.068750948397024114e-01 2.995109305854953829e-01 4.865965439217508903e-01 7.376065567711146409e-01 6.296363620738378852e-01 2.085820883229462241e-01 8.999419712857353870e-01 1.965932241972234706e-02 8.400099183028321148e-01
3.839885672348539725e-01 9.164885993967805122e-01 3.862681679669235368e-01 7.954218065387682612e-01 3.094581037954118319e-01 2.273665058051979049e-01 9.419105581461166832e-01 3.373521806378354526e-02 8.181493813279328009e-02 5.953300998218014062e-01
1.968581116854182245e-01 9.908651972784985329e-01 6.841359541938529798e-01 8.455170517197061475e-01 9.856592072615543154e-01 2.777252004549977116e-01 3.462608873124488618e-01 4.752559735641948002e-02 1.425871343000457703e-01 1.064646132739369699e-01
8.460283280475776602e-01 1.072379446396912739e-01 3.908312048806742434e-01 7.980849588556216956e-01 7.447190965162729936e-01 1.958428556482483263e-01 9.364697283759350066e-01 7.223908272976288236e-01 5.813054509662547442e-01 4.145931680316876644e-01
8.744794792253561821e-01 7.785482331145399115e-01 6.295582194129900611e-02 9.222097082639212351e-01 7.528693259582169839e-01 5.192912619076520686e-01 4.488197171193797352e-02 4.636922891452139872e-01 2.831672534177920308e-02 1.682275661088528107e-02
6.139845006952551199e-01 3.289163385447883003e-01 7.510723143368944754e-01 9.329949847796294993e-01 7.835222958798623294e-01 3.792897055421130537e-01 8.474995894690978693e-01 5.027245028085541856e-01 8.801302233130732233e-01 4.369775057809660579e-01
7.085006894550751610e-01 7.871568891245699362e-01 7.693598905289567025e-01 8.678407848099876087e-01 1.075138188634895409e-01 7.326540469355363738e-01 6.439928312279841194e-02 1.584694780616984211e-01 1.072301508345896437e-02 1.240119886021575635e-01
2.705689236865521652e-01 1.298634596569540056e-01 8.065516484563655109e-01 4.552739943661726629e-01 8.858034113164235945e-01 3.779144543902277498e-01 5.972329499412054599e-02 8.446004104890880715e-02 6.006067876201289790e-01 5.057074273693681343e-01
3.208409709890670536e-01 3.560310939513603445e-01 4.554127257247021499e-01 2.129166800287890515e-01 3.603975604944442690e-02 1.338832070784966577e-01 3.525060606197334412e-01 7.885737758108137818e-01 3.632932295441761994e-01 4.726046091469441324e-01
8.978357590804069144e-01 2.488663617361477343e-01 8.044870272708467551e-01 2.171260262115842776e-01 4.829346325395353912e-01 9.482087340931184549e-01 5.026381329772722228e-02 7.847671517987375722e-03 3.927645567623427869e-02 7.663142809048961723e-02
9.577408092121990624e-01 7.497964298056599697e-01 8.904544104770759638e-01 9.710242100872592541e-01 7.209938928958894433e-01 7.762446132235478746e-01 1.267944700543509606e-01 9.280887350783029177e-02 6.100020985407101914e-01 2.356737729690493444e-01
2.736041851346761034e-01 5.528336769131640960e-01 9.113993887677062089e-01 2.297262058278832786e-01 9.108129509447908667e-01 5.559381102305753775e-01 1.015796152840460209e-01 5.149498648971966297e-01 3.762574670703173751e-01 1.036468555498143429e-01
7.225781681052152461e-01 6.114491795713530298e-01 7.980531251290486905e-01 7.600952352854808414e-01 1.242255227355615332e-01 1.256779355030239742e-01 3.781359733697496894e-01 5.126997057321087681e-01 2.111853925159953294e-01 5.059991775290338945e-01
1.170275695007034766e-01 6.526253567722790638e-01 6.300858786024203795e-01 8.039754751826406753e-01 3.539817813438443928e-01 8.244854254472091526e-01 6.150896361943460899e-01 5.861287937262010805e-01 1.007714804812764875e-02 9.872268350605638565e-01
5.851150673720764139e-01 5.550206823248523547e-01 2.640711550274237318e-01 8.852856249057546867e-01 3.766630111988933383e-02 6.262932731874949477e-01 5.238444178670880191e-01 5.380058052768258436e-01 2.547574768936601286e-01 8.402437151334263277e-03
5.936284244217235884e-01 6.166669123686865372e-01 2.962178009922170618e-01 7.123990442670020684e-01 6.442387343858434479e-01 6.975767607840470674e-01 1.324708723483782880e-01 5.283200736684326992e-01 5.457017228098529626e-01 2.949105888702363565e-01
9.419263966132900290e-01 8.413761888144538625e-01 4.208889706781036022e-01 6.980955263811344791e-01 4.770911714152794580e-01 7.098282836184964806e-01 5.084231934525963448e-01 4.749197722454846504e-01 5.171077855372396836e-02 3.940573231567303658e-01
5.808626542211071664e-01 1.036684291112651701e-01 3.630210213945714859e-01 4.031337868756649234e-01 9.407755608694554628e-01 8.272282663771994837e-01 2.868733363393555225e-01 7.116564188466593111e-01 2.956391884833404760e-01 5.137290211002892848e-01
3.230998828540420087e-01 7.543982497882449900e-01 2.395227272189410783e-01 3.435782594766494391e-01 1.101272569900326737e-01 3.494686750532903785e-01 5.676068134608058813e-01 5.029210632845837470e-01 9.265201624677775749e-01 1.467554978169884894e-01
5.772599792958400533e-01 8.996857707998546783e-01 5.526054480949746939e-01 4.852264297192998566e-02 5.560205171715759676e-02 5.552743560898890651e-01 7.379932380351487131e-01 9.341226720274214967e-01 8.527159642707814458e-01 1.462792019643727182e-01
7.334179839312819915e-01 9.725451057010442435e-01 7.529464102501790546e-01 4.948849372495010002e-01 3.612262225413851446e-01 2.333059342578899242e-01 4.116177790883633891e-01 9.539878615625494440e-01 3.427320323971870808e-01 4.208611334578873375e-01
1.474537190037092937e-01 2.843822153842637812e-01 7.600244866227934271e-01 7.671526550290009849e-01 7.466187224251242815e-01 8.740282083154948811e-02 2.454976939536480662e-01 6.708877138162395726e-01 4.168728591876357248e-01 3.160290267980598866e-01
3.927021716070320245e-01 4.360189658745740049e-01 4.453384123156156615e-01 2.453250411797633923e-01 4.925207543357087436e-01 5.301620939165165858e-01 9.769965940670766180e-02 8.489101799054608044e-01 3.997920475356497860e-02 7.122254115104184047e-01
3.024289441412686408e-02 9.355481570873137587e-01 9.286839307137955135e-01 8.831967814544984252e-01 7.663594244358475915e-01 4.487189778296907239e-02 6.337816379485091689e-01 6.063046019995225189e-01 6.271193539621244817e-01 7.862870191048890733e-01
4.482198761958551270e-01 4.363387462562080543e-01 4.618993662683796853e-01 6.787140516414862379e-01 6.396719383124420677e-01 8.122051852317109244e-01 4.747367704089282547e-01 2.751690671214233053e-01 3.711406567542767654e-01 7.267246752190160697e-01
9.938774716532264852e-01 3.221379260577752479e-01 1.066998817023343538e-01 7.797513873237162940e-01 5.543581014067888724e-02 5.821283841639764978e-01 9.374720712501453113e-01 4.644088545040930827e-01 2.710920622712483796e-01 6.099729798883701815e-02
4.800597796824781494e-01 8.371441179839737012e-01 5.910597291341717074e-01 6.634766639202523963e-01 7.222201968793835469e-01 2.751854134698261678e-01 6.726346780634928635e-02 8.971731068233513851e-01 2.903491067928419822e-01 7.113977960392846578e-01
9.344618278966217995e-01 8.212263799009125176e-01 4.207513600917740515e-01 8.418425350129514761e-01 5.083905117510971738e-01 9.668548467674792368e-01 2.448062796394864238e-01 6.347040626595055191e-01 2.564772435240374460e-01 7.801736467990179058e-01
